Year,Entity Type,Entity Group,Entity Name,Department / Subdivision,Position,Elected Official,Judicial,Other Positions,Min Classification Salary,Max Classification Salary,Reported Base Wage,Regular Pay,Overtime Pay,Lump-Sum Pay,Other Pay,Total Wages,Defined Benefit Plan,Employees Retirement Cost Covered,Deferred Compensation Plan,Health Dental Vision,Total Retirement and Health Cost,Pension Formula,Entity URL,Entity Population,Last Updated,Entity County,Special District Activities
2009,City,,Palo Alto,Public Works,Bldg Serviceperson,,,,40227,49400,59317,,,,,59317,,2901,,18422,21323,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Bldg Serviceperson-L,,,,43056,52873,66720,,,,,66720,,3041,,20053,23094,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Bldg Serviceperson-L,,,,43056,52873,63346,,,,,63346,,3079,,932,4011,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Building Serviceperson,,,,40248,49400,128261,,,,,128261,,,,4219,4219,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Business Analyst - S,,,,83491,102502,113046,,,,,113046,,5644,,2563,8207,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Buyer,,,,65769,80724,80412,,,,,80412,,4450,,17616,22066,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Cement Finisher,,,,56513,69388,70095,,,,,70095,,3844,,18775,22619,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Cement Finisher,,,,56513,69388,78285,,,,,78285,,3827,,2563,6390,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Cement Finisher,,,,56513,69388,75952,,,,,75952,,3870,,18422,22292,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Cement Finisher Lead,,,,60444,74235,77511,,,,,77511,,4092,,18422,22514,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Chemist,,,,66913,82139,69133,,,,,69133,,4068,,20053,24121,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Chemist,,,,66913,82139,94404,,,,,94404,,,,16261,16261,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Chemist,,,,66913,82139,82677,,,,,82677,,4527,,8423,12950,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Chemist,,,,66913,82139,82212,,,,,82212,,4550,,13895,18445,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Coord Recycling,,,,63814,78353,81899,,,,,81899,,4319,,7658,11977,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Coord Recycling,,,,63814,78353,82304,,,,,82304,,4339,,6721,11060,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Dir Pw/City Engr,,,,130665,209060,180892,,,,,180892,,10453,,6721,17174,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician,,,,68224,83761,104682,,,,,104682,,4651,,,4651,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician,,,,68224,83761,40929,,,,,40929,,2093,,6947,9040,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician,,,,68224,83761,97919,,,,,97919,,4639,,14762,19401,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician,,,,68224,83761,38334,,,,,38334,,1968,,9211,11179,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician-Lead,,,,73028,89668,96566,,,,,96566,,4911,,20053,24964,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Electrician-Lead,,,,73028,89668,96643,,,,,96643,,4966,,20053,25019,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engineer,,,,79643,97760,87355,,,,,87355,,4818,,15150,19968,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engineer,,,,79643,97760,4671,,,,,4671,,,,1068,1068,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engineer,,,,79643,97760,98339,,,,,98339,,5414,,7031,12445,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engineer,,,,79643,97760,90608,,,,,90608,,5119,,18422,23541,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engineer,,,,79643,97760,114636,,,,,114636,,,,3829,3829,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,67476,,,,,67476,,,,9255,9255,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,62462,,,,,62462,,3198,,12932,16130,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,72367,,,,,72367,,3832,,7658,11490,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,70185,,,,,70185,,3528,,7031,10559,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,70725,,,,,70725,,3814,,20053,23867,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,10119,,,,,10119,,248,,,248,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,72698,,,,,72698,,3832,,14762,18594,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Engr Tech III,,,,56638,69534,71740,,,,,71740,,3851,,18422,22273,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Environmental Spec,,,,70699,86798,94827,,,,,94827,,4784,,932,5716,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Environmental Spec,,,,70699,86798,94735,,,,,94735,,4606,,2563,7169,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Equip Maint Serv Per,,,,43118,52936,47959,,,,,47959,,2809,,7658,10467,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Equip Operator,,,,49441,60715,37674,,,,,37674,,3077,,18775,21852,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Equip Operator,,,,49441,60715,22279,,,,,22279,,1095,,20053,21148,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Equip Operator,,,,49441,60715,55240,,,,,55240,,3047,,20053,23100,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Executive Assistant,,,,66081,105726,91530,,,,,91530,,5286,,6721,12007,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Executive Assistant,,,,66081,105726,72595,,,,,72595,,3965,,,3965,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Carpenter,,,,56513,69388,74298,,,,,74298,,3791,,18422,22213,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Maint-L,,,,73028,89668,83384,,,,,83384,,,,7083,7083,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Maint-L,,,,73028,89668,81364,,,,,81364,,3884,,15150,19034,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Maint-L,,,,73028,89668,92918,,,,,92918,,4577,,13276,17853,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Mech,,,,56513,69388,79943,,,,,79943,,3843,,16281,20124,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Mech,,,,56513,69388,79344,,,,,79344,,3843,,17555,21398,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Mech,,,,56513,69388,31457,,,,,31457,,1434,,6638,8072,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Mech,,,,56513,69388,78652,,,,,78652,,3843,,6721,10564,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Mech,,,,56513,69388,80404,,,,,80404,,3843,,17555,21398,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Painter,,,,56513,69388,19564,,,,,19564,,1115,,3368,4483,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Painter,,,,56513,69388,71312,,,,,71312,,3843,,7031,10874,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Facilities Painter,,,,56513,69388,12333,,,,,12333,,590,,4203,4793,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Fleet Manager,,,,83012,132828,115860,,,,,115860,,6641,,12414,19055,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Fleet Svcs Coord,,,,55848,68577,79422,,,,,79422,,3780,,13276,17056,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Fleet Svcs Coord,,,,55848,68577,2062,,,,,2062,,2555,,20053,22608,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,19778,,,,,19778,,2881,,13276,16157,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,69967,,,,,69967,,3556,,7796,11352,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,71853,,,,,71853,,3287,,18422,21709,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,69375,,,,,69375,,3795,,18422,22217,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,63424,,,,,63424,,3385,,20316,23701,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,84034,,,,,84034,,3807,,17771,21578,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,70164,,,,,70164,,3833,,7658,11491,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,69573,,,,,69573,,3664,,7658,11322,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper,,,,55993,68744,29364,,,,,29364,,,,2356,2356,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper-L,,,,59883,73548,82471,,,,,82471,,4056,,20053,24109,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper-L,,,,59883,73548,73875,,,,,73875,,3915,,20053,23968,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper-L,,,,59883,73548,128825,,,,,128825,,,,7575,7575,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper-L,,,,59883,73548,84662,,,,,84662,,4101,,18422,22523,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Heavy Equip Oper-L,,,,59883,73548,95201,,,,,95201,,4071,,15002,19073,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Ind Waste Invtgtr,,,,130270,159931,84218,,,,,84218,,4412,,17616,22028,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Ind Waste Invtgtr,,,,130270,159931,95253,,,,,95253,,4398,,15150,19548,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Industrial Waste Technician,,,,53643,65852,61444,,,,,61444,,2975,,7658,10633,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,"Inspector, Field Svc",,,,63918,78478,80119,,,,,80119,,4346,,13276,17622,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Laboratory Tech Wqc,,,,59841,73465,58166,,,,,58166,,2025,,13895,15920,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Landfill Technician,,,,61796,75857,80680,,,,,80680,,4201,,18422,22623,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,62497,,,,,62497,,3439,,8503,11942,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,75556,,,,,75556,,4095,,16017,20112,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,75572,,,,,75572,,4096,,18775,22871,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,82417,,,,,82417,,4116,,20053,24169,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,82625,,,,,82625,,4115,,20053,24168,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maint Mech,,,,60507,74297,71881,,,,,71881,,3817,,20053,23870,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maintenance Assistant,,,,31075,38937,21205,,,,,21205,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maintenance Assistant,,,,31075,38937,17016,,,,,17016,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maintenance Assistant,,,,31075,38937,5853,,,,,5853,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maintenance Assistant,,,,31075,38937,5123,,,,,5123,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Maintenance Assistant - H,,,,31075,38937,32137,,,,,32137,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,1379,,,,,1379,,,,2125,2125,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,5704,,,,,5704,,,,5384,5384,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,79014,,,,,79014,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,9290,,,,,9290,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,19953,,,,,19953,,,,380,380,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,12190,,,,,12190,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,106643,,,,,106643,,,,4088,4088,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,84957,,,,,84957,,,,15043,15043,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,97022,,,,,97022,,,,13765,13765,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,30534,,,,,30534,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,29741,,,,,29741,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,7345,,,,,7345,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,51503,,,,,51503,,,,11579,11579,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,8320,,,,,8320,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,77837,,,,,77837,,,,8355,8355,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,27225,,,,,27225,,,,13765,13765,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,9350,,,,,9350,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,8726,,,,,8726,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Management Spec,,,,20800,520000,950,,,,,950,,,,15425,15425,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Managing Arborist,,,,71281,114046,102817,,,,,102817,,5702,,13895,19597,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Env Control Prog,,,,78915,126276,115928,,,,,115928,,6313,,18422,24735,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Env Control Prog,,,,78915,126276,111875,,,,,111875,,6313,,20053,26366,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Env Control Prog,,,,78915,126276,111797,,,,,111797,,6443,,20053,26496,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Envrn Compliance,,,,109616,175364,149409,,,,,149409,,8768,,20053,28821,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Fac Maint & Proj,,,,87276,139630,135537,,,,,135537,,7437,,17616,25053,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Lab Services,,,,85092,136156,130033,,,,,130033,,523,,13895,14418,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Maint Oper,,,,80891,129438,104393,,,,,104393,,5824,,7658,13482,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Maint Oper,,,,80891,129438,113680,,,,,113680,,6472,,20053,26525,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Solid Waste,,,,89564,143291,53581,,,,,53581,,3173,,7228,10401,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mgr Wqc Plant,,,,109616,175364,145055,,,,,145055,,7996,,20053,28049,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Mobile Service Tech,,,,62961,77292,82588,,,,,82588,,3914,,13895,17809,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Motor Equipment Mechanic II,,,,59966,73611,85249,,,,,85249,,4070,,18775,22845,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Motor Equipment Mechanic II,,,,59966,73611,69394,,,,,69394,,3757,,13895,17652,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Motor Equipment Mechanic II,,,,59966,73611,82790,,,,,82790,,3775,,7658,11433,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Motor Equipment Mechanic II,,,,59966,73611,50372,,,,,50372,,2632,,7031,9663,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Public Works,Motor Equipment Mechanic II,,,,59966,73611,33008,,,,,33008,,1767,,3757,5524,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
